id,first_name,second_name,web_name,team,position,cost,total_points,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,form_rank,points_per_game_rank,selected_rank,starts_per_90,clean_sheets_per_90
1,Fábio,Ferreira Vieira,Fábio Vieira,1,3,5.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,157,638,640,600,0,0
2,Gabriel,Fernando de Jesus,G.Jesus,1,4,6.8,1,0.00,0.00,0.00,0.28,15,0,0,0,0,0,0,0,1,0,0,0,2,0.2,0.8,0.0,0.1,0,0.0,0.0,0.0,0.0,1.68,0.0,38,380,401,203,0.0,0.0
3,Gabriel,dos Santos Magalhães,Gabriel,1,2,6.0,29,0.51,0.05,0.56,4.32,360,1,0,3,1,0,0,0,1,0,0,4,104,114.0,24.8,52.0,19.1,4,0.13,0.0,0.01,0.14,1.08,0.25,82,6,7,31,1.0,0.75
4,Kai,Havertz,Havertz,1,4,8.1,24,1.57,0.12,1.69,4.32,360,2,1,3,1,0,0,0,0,0,0,5,89,121.0,60.4,127.0,30.8,4,0.39,0.0,0.03,0.42,1.08,0.25,12,63,17,18,1.0,0.75
5,Karl,Hein,Hein,1,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,627,425,444,528,0,0
6,Jurriën,Timber,J.Timber,1,2,5.5,13,0.07,0.05,0.12,3.56,268,0,0,2,1,0,0,0,2,0,0,0,49,29.6,17.2,21.0,6.7,3,0.02,0.0,0.02,0.04,1.2,0.34,123,59,96,185,1.01,0.67
7,Jorge Luiz,Frello Filho,Jorginho,1,3,4.9,2,0.00,0.00,0.00,0.74,90,0,0,1,0,0,0,0,1,0,0,0,0,0.4,1.8,0.0,0.2,1,0.0,0.0,0.0,0.0,0.74,0.0,274,289,175,316,1.0,1.0
8,Jakub,Kiwior,Kiwior,1,2,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,312,599,607,402,0,0
9,Gabriel,Martinelli Silva,Martinelli,1,3,6.9,10,0.25,0.74,0.99,2.85,249,0,0,3,0,0,0,0,0,0,0,0,45,42.8,89.1,66.0,19.7,3,0.09,0.0,0.27,0.36,1.03,0.0,34,135,145,142,1.08,1.08
12,Ethan,Nwaneri,Nwaneri,1,3,4.5,1,0.00,0.00,0.00,0.09,4,0,0,0,0,0,0,0,0,0,0,0,5,8.2,0.4,0.0,0.9,0,0.0,0.0,0.0,0.0,2.02,0.0,463,340,307,324,0.0,0.0
13,Martin,Ødegaard,Ødegaard,1,3,8.3,7,0.46,0.74,1.20,2.93,253,0,0,2,1,0,0,0,1,0,0,0,29,34.4,75.0,60.0,17.0,3,0.16,0.0,0.26,0.42,1.04,0.36,11,222,149,71,1.07,0.71
15,David,Raya Martin,Raya,1,1,5.5,29,0.00,0.01,0.01,4.32,360,0,0,3,1,0,0,0,1,0,14,6,96,130.8,0.0,0.0,13.1,4,0.0,3.5,0.0,0.0,1.08,0.25,110,8,6,10,1.0,0.75
16,Declan,Rice,Rice,1,3,6.3,3,0.19,0.19,0.38,1.68,222,0,0,2,1,0,0,0,1,1,0,0,17,25.4,27.4,35.0,8.1,3,0.08,0.0,0.08,0.16,0.68,0.41,68,649,374,107,1.22,0.81
17,Bukayo,Saka,Saka,1,3,10.0,31,1.40,1.02,2.42,4.05,341,1,4,3,1,0,0,0,1,0,0,4,109,153.8,145.3,206.0,50.5,4,0.37,0.0,0.27,0.64,1.07,0.26,5,15,5,9,1.06,0.79
18,William,Saliba,Saliba,1,2,6.0,19,0.00,0.03,0.03,4.32,360,0,0,3,1,0,0,0,1,0,0,0,82,68.8,3.8,2.0,7.5,4,0.0,0.0,0.01,0.01,1.08,0.25,84,55,48,4,1.0,0.75
20,Thomas,Partey,Thomas,1,3,5.0,18,0.16,0.21,0.37,4.32,360,1,0,3,1,0,0,0,1,0,0,3,63,90.8,54.5,9.0,15.5,4,0.04,0.0,0.05,0.09,1.08,0.25,199,30,56,168,1.0,0.75
21,Kieran,Tierney,Tierney,1,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,531,472,487,574,0,0
22,Tomiyasu,Takehiro,Tomiyasu,1,2,4.8,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,334,582,591,544,0,0
23,Leandro,Trossard,Trossard,1,3,6.9,12,0.26,0.13,0.39,1.85,172,1,0,1,1,0,0,0,0,0,0,1,51,56.6,37.2,52.0,14.7,2,0.14,0.0,0.07,0.21,0.97,0.52,30,75,118,148,1.05,0.52
24,Benjamin,White,White,1,2,6.5,20,0.11,0.09,0.20,4.32,360,0,0,3,1,0,0,0,0,0,0,0,76,47.2,10.8,17.0,7.5,4,0.03,0.0,0.02,0.05,1.08,0.25,45,41,37,53,1.0,0.75
25,Oleksandr,Zinchenko,Zinchenko,1,2,4.9,7,0.00,0.04,0.04,0.60,78,0,0,1,0,0,0,0,0,0,0,0,25,7.2,4.9,6.0,1.8,1,0.0,0.0,0.05,0.05,0.69,0.0,298,353,91,138,1.15,1.15
73,Norberto,Murara Neto,Neto,1,1,4.4,7,0.00,0.00,0.00,2.91,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.0,5.5,0.0,0.0,1.46,1.0,513,227,88,161,1.0,0.0
186,Raheem,Sterling,Sterling,1,3,6.8,1,0.00,0.00,0.00,0.13,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.2,0,0.0,0.0,0.0,0.0,1.17,0.0,37,379,378,182,0.0,0.0
578,Riccardo,Calafiori,Calafiori,1,2,5.8,2,0.00,0.00,0.00,1.05,42,0,0,0,0,0,0,0,0,0,0,0,5,2.4,0.1,0.0,0.2,0,0.0,0.0,0.0,0.0,2.25,0.0,98,310,370,177,0.0,0.0
597,Myles,Lewis-Skelly,Lewis-Skelly,1,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,462,546,558,507,0,0
633,Mikel,Merino,Merino,1,3,6.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,80,647,649,631,0,0
638,Salah-Eddine,Oulad M'hand,Oulad M'hand,1,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,461,545,557,615,0,0
639,Tommy,Setford,Setford,1,1,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,487,566,575,612,0,0
657,Maldini,Kacurri,Kacurri,1,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,657,451,470,609,0,0
658,Ayden,Heaven,Heaven,1,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,658,452,471,619,0,0
659,Ismeal,Kabia,Kabia,1,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,501,576,585,650,0,0
28,Leon,Bailey,Bailey,2,3,6.4,4,0.25,0.24,0.49,2.26,178,0,0,0,3,0,0,0,1,0,0,0,12,14.6,45.5,30.0,8.8,3,0.13,0.0,0.12,0.25,1.14,1.52,56,270,257,171,1.52,0.0
29,Ross,Barkley,Barkley,2,3,5.3,6,0.05,0.10,0.15,0.89,87,0,1,0,2,0,0,0,0,0,0,0,25,25.4,29.0,8.0,6.2,0,0.05,0.0,0.1,0.15,0.92,2.07,169,152,188,250,0.0,0.0
30,Enzo,Barrenechea,Barrenechea,2,3,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,325,604,611,566,0,0
31,Emiliano,Buendía Stati,Buendia,2,3,5.4,1,0.00,0.01,0.01,0.09,6,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.4,0.0,0.1,0,0.0,0.0,0.15,0.15,1.35,0.0,147,369,356,451,0.0,0.0
32,Matty,Cash,Cash,2,2,4.4,3,0.00,0.01,0.01,1.53,96,0,0,0,1,0,0,0,0,0,0,0,10,9.6,12.4,4.0,2.6,2,0.0,0.0,0.01,0.01,1.43,0.94,534,330,226,170,1.88,0.0
33,Leander,Dendoncker,Dendoncker,2,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,369,502,515,238,0,0
34,Moussa,Diaby,Diaby,2,3,6.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,652,653,587,0,0
35,Diego Carlos,Santos Silva,Diego Carlos,2,2,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,374,504,517,276,0,0
36,Lucas,Digne,Digne,2,2,4.6,15,0.00,0.94,0.94,3.00,306,0,2,0,5,0,0,0,0,0,0,2,71,100.2,94.9,2.0,19.7,4,0.0,0.0,0.28,0.28,0.88,1.47,345,46,78,57,1.18,0.0
37,Lewis,Dobbin,Dobbin,2,3,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,241,618,624,651,0,0
38,Jhon,Durán,Duran,2,4,6.1,20,1.04,0.14,1.18,2.19,103,3,0,0,3,0,0,0,1,0,0,5,85,99.4,9.2,85.0,19.4,0,0.91,0.0,0.12,1.03,1.91,2.62,75,40,36,102,0.0,0.0
39,Joe,Gauci,Gauci,2,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,626,424,443,204,0,0
40,Kortney,Hause,Hause,2,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,587,394,414,225,0,0
41,Samuel,Iling-Junior,Iling Jr,2,3,5.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,159,639,641,558,0,0
42,Boubacar,Kamara,Kamara,2,3,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,223,612,618,646,0,0
43,Kaine,Kesler-Hayden,Kesler-Hayden,2,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,629,427,446,603,0,0
44,Ezri,Konsa Ngoyo,Konsa,2,2,4.5,6,0.07,0.03,0.10,4.68,360,0,0,0,6,0,0,0,0,0,0,0,42,60.6,23.3,11.0,9.5,4,0.02,0.0,0.01,0.03,1.17,1.5,379,194,228,32,1.0,0.0
45,Ian,Maatsen,Maatsen,2,2,4.9,4,0.01,0.53,0.54,1.72,62,0,0,0,1,0,0,0,0,0,0,0,16,18.6,61.6,6.0,8.6,0,0.01,0.0,0.77,0.78,2.5,1.45,314,247,332,117,0.0,0.0
46,Filip,Marschall,Marschall,2,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,625,423,442,656,0,0
47,Emiliano,Martínez Romero,Martinez,2,1,5.0,6,0.00,0.00,0.00,4.68,360,0,0,0,6,0,0,0,1,0,7,0,30,63.8,0.0,0.0,6.4,4,0.0,1.75,0.0,0.0,1.17,1.5,192,251,237,30,1.0,0.0
48,John,McGinn,McGinn,2,3,5.4,8,0.48,0.35,0.83,2.90,304,0,0,1,4,0,0,0,1,0,0,0,41,12.2,35.3,34.0,8.1,4,0.14,0.0,0.1,0.24,0.86,1.18,141,154,189,154,1.18,0.3
49,Tyrone,Mings,Mings,2,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,524,467,482,521,0,0
50,Kosta,Nedeljković,Nedeljkovic,2,2,4.0,3,0.00,0.02,0.02,1.84,93,0,0,0,2,0,0,0,0,0,0,0,13,22.2,6.3,0.0,2.9,0,0.0,0.0,0.02,0.02,1.78,1.94,656,276,281,143,0.0,0.0
51,Robin,Olsen,Olsen,2,1,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,366,501,514,444,0,0
52,Pau,Torres,Pau,2,2,4.5,6,0.00,0.06,0.06,4.68,360,0,0,0,6,0,0,0,0,0,0,0,34,63.6,17.8,0.0,8.1,4,0.0,0.0,0.02,0.02,1.17,1.5,411,198,230,121,1.0,0.0
53,Jacob,Ramsey,Ramsey,2,3,5.5,9,0.41,0.76,1.17,2.75,184,0,1,0,5,0,0,0,0,0,0,0,45,39.8,43.9,57.0,14.2,1,0.2,0.0,0.37,0.57,1.35,2.45,117,182,161,269,0.49,0.0
54,Morgan,Rogers,Rogers,2,3,5.1,8,0.55,0.39,0.94,4.68,360,0,0,0,6,0,0,0,0,0,0,0,42,60.8,74.2,86.0,22.2,4,0.14,0.0,0.1,0.24,1.17,1.5,184,151,187,22,1.0,0.0
55,Viljami,Sinisalo,Sinisalo,2,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,616,416,435,657,0,0
56,Lino,da Cruz Sousa,Sousa,2,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,644,440,459,438,0,0
57,Youri,Tielemans,Tielemans,2,3,5.5,12,0.18,1.00,1.18,4.68,360,0,1,0,6,0,0,0,1,0,0,2,78,90.6,125.4,10.0,22.6,4,0.04,0.0,0.25,0.29,1.17,1.5,111,180,111,178,1.0,0.0
58,Ollie,Watkins,Watkins,2,4,8.9,22,2.76,0.08,2.84,2.62,268,2,1,2,3,0,0,0,0,0,0,3,66,86.6,48.9,142.0,27.7,4,0.93,0.0,0.03,0.96,0.88,1.01,8,12,24,12,1.34,0.67
233,Amadou,Onana,Onana,2,3,5.1,21,1.11,0.08,1.19,3.79,271,2,0,1,4,0,0,0,2,0,0,5,72,85.2,28.6,82.0,19.7,4,0.37,0.0,0.03,0.4,1.26,1.33,185,70,26,35,1.33,0.33
569,Jaden,Philogene,Jaden,2,3,5.3,1,0.07,0.01,0.08,1.15,17,0,0,0,0,0,0,0,1,0,0,0,6,1.0,1.5,4.0,0.6,0,0.37,0.0,0.05,0.42,6.09,0.0,180,366,400,515,0.0,0.0
598,Lamare,Bogarde,Bogarde,2,2,4.0,2,0.00,0.08,0.08,1.30,168,0,0,0,3,0,0,0,1,0,0,0,6,28.8,15.5,0.0,4.4,2,0.0,0.0,0.04,0.04,0.7,1.61,646,275,280,278,1.07,0.0
640,Sil,Swinkels,Swinkels,2,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,643,439,458,532,0,0
641,Oliwier,Zych,Zych,2,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,647,442,461,296,0,0
656,Kadan,Young,Young,2,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,482,562,571,421,0,0
59,Max,Aarons,Aarons,3,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,548,482,497,356,0,0
60,Tyler,Adams,Adams,3,3,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,206,609,615,633,0,0
61,Jaidon,Anthony,Anthony,3,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,421,520,532,333,0,0
62,David,Brooks,Brooks,3,3,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,280,587,595,618,0,0
63,Ryan,Christie,Christie,3,3,4.9,7,0.08,0.12,0.20,2.71,222,0,0,2,2,0,0,0,2,0,0,0,34,34.6,68.3,15.0,11.8,3,0.03,0.0,0.05,0.08,1.1,0.81,287,143,202,352,1.22,0.81
64,Lewis,Cook,Cook,3,3,5.0,11,0.23,0.54,0.77,5.40,353,1,0,0,5,0,0,0,2,0,0,0,63,80.4,59.1,44.0,18.3,4,0.06,0.0,0.14,0.2,1.38,1.27,197,82,124,422,1.02,0.0
65,Enes,Ünal,Enes Ünal,3,4,5.4,1,0.08,0.04,0.12,0.30,7,0,0,0,1,0,0,0,0,0,0,0,7,7.2,10.3,24.0,4.2,0,1.03,0.0,0.51,1.54,3.86,12.86,145,368,354,582,0.0,0.0
66,Romain,Faivre,Faivre,3,3,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,237,616,622,624,0,0
67,Hamed,Traorè,H.Traorè,3,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,414,518,530,434,0,0
68,James,Hill,Hill,3,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,628,426,445,281,0,0
69,Daniel,Jebbison,Jebbison,3,4,4.5,2,0.00,0.00,0.00,0.34,26,0,0,0,0,0,0,0,0,0,0,0,7,3.2,10.6,2.0,1.6,0,0.0,0.0,0.0,0.0,1.18,0.0,474,342,311,111,0.0,0.0
70,Milos,Kerkez,Kerkez,3,2,4.5,6,0.08,0.08,0.16,5.40,335,0,0,0,5,0,0,0,1,0,0,0,21,44.4,35.5,11.0,9.2,4,0.02,0.0,0.02,0.04,1.45,1.34,483,167,232,273,1.07,0.0
71,Justin,Kluivert,Kluivert,3,3,5.4,10,0.43,0.44,0.87,3.31,261,0,1,2,2,0,0,0,2,0,0,0,31,47.4,81.0,67.0,19.6,3,0.15,0.0,0.15,0.3,1.14,0.69,154,85,139,301,1.03,0.69
72,Chris,Mepham,Mepham,3,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,541,480,495,525,0,0
74,Dango,Ouattara,O.Dango,3,3,5.0,7,0.48,0.79,1.27,2.31,110,0,1,0,2,0,0,0,0,0,0,0,36,41.4,42.4,22.0,10.6,1,0.39,0.0,0.65,1.04,1.89,1.64,259,177,146,584,0.82,0.0
75,Alex,Paulsen,Paulsen,3,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,635,432,451,550,0,0
76,Philip,Billing,Philip,3,3,4.8,2,0.00,0.09,0.09,0.58,21,0,0,0,1,0,0,0,0,0,0,0,5,5.2,4.7,4.0,1.4,0,0.0,0.0,0.39,0.39,2.49,4.29,331,345,315,501,0.0,0.0
77,Alex,Scott,Scott,3,3,4.9,5,0.02,0.03,0.05,2.96,134,0,0,0,3,0,0,0,0,0,0,0,23,41.6,15.8,1.0,5.9,1,0.01,0.0,0.02,0.03,1.99,2.01,328,248,267,520,0.67,0.0
78,Antoine,Semenyo,Semenyo,3,3,5.6,20,1.31,1.33,2.64,5.66,360,2,1,0,5,0,0,0,2,0,0,1,72,105.4,58.7,163.0,32.4,4,0.33,0.0,0.33,0.66,1.42,1.25,104,60,34,65,1.0,0.0
79,Marcos,Senesi,Senesi,3,2,4.9,3,0.00,0.09,0.09,4.28,256,0,0,0,4,0,0,0,2,0,0,0,16,74.0,30.9,6.0,11.2,3,0.0,0.0,0.03,0.03,1.5,1.41,302,246,328,228,1.05,0.0
80,Luis,Sinisterra,Sinisterra,3,3,5.0,15,0.65,0.31,0.96,2.63,128,1,1,0,3,0,0,0,0,0,0,2,55,70.2,40.7,83.0,19.5,1,0.46,0.0,0.22,0.68,1.85,2.11,221,49,82,249,0.7,0.0
81,Adam,Smith,Smith,3,2,4.5,9,0.00,0.01,0.01,1.63,153,0,0,1,1,0,0,0,1,0,0,0,35,25.6,14.9,0.0,4.0,2,0.0,0.0,0.01,0.01,0.96,0.59,349,122,153,378,1.18,0.59
83,Marcus,Tavernier,Tavernier,3,3,5.5,16,2.02,0.64,2.66,5.31,346,1,0,1,4,0,0,0,0,0,0,2,61,92.4,155.7,167.0,41.6,4,0.53,0.0,0.17,0.7,1.38,1.04,114,38,71,293,1.04,0.26
84,Mark,Travers,Travers,3,1,4.4,2,0.00,0.00,0.00,0.78,90,0,0,0,1,0,0,0,0,0,2,0,8,14.4,0.0,0.0,1.4,1,0.0,2.0,0.0,0.0,0.78,1.0,544,279,164,401,1.0,0.0
85,Illia,Zabarnyi,Zabarnyi,3,2,4.5,7,0.19,0.04,0.23,5.66,360,0,0,0,5,0,0,0,0,0,0,0,36,61.8,12.4,10.0,8.4,4,0.05,0.0,0.01,0.06,1.42,1.25,440,166,199,286,1.0,0.0
152,Kepa,Arrizabalaga,Arrizabalaga,3,1,4.5,3,0.00,0.00,0.00,1.97,90,0,0,0,2,0,0,0,0,0,6,0,12,44.0,0.0,0.0,4.4,1,0.0,6.0,0.0,0.0,1.97,2.0,363,230,102,259,1.0,0.0
580,Dean,Huijsen,Huijsen,3,2,4.5,3,0.00,0.01,0.01,1.38,103,0,0,0,1,0,0,0,0,0,0,0,13,32.0,10.9,0.0,4.3,1,0.0,0.0,0.01,0.01,1.21,0.87,490,343,233,436,0.87,0.0
592,Julián,Araujo Zúñiga,J.Araujo,3,2,4.5,5,0.00,0.02,0.02,4.05,203,0,0,0,4,0,0,0,0,0,0,0,7,18.8,4.4,2.0,2.6,2,0.0,0.0,0.01,0.01,1.8,1.77,417,199,264,350,0.89,0.0
599,Will,Dennis,Dennis,3,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,621,421,440,277,0,0
617,Francisco Evanilson,de Lima Barbosa,Evanilson,3,4,5.9,4,1.86,0.15,2.01,2.77,202,0,0,2,2,0,0,1,0,0,0,0,10,14.4,15.6,77.0,10.5,3,0.83,0.0,0.07,0.9,1.23,0.89,91,217,255,326,1.34,0.89
86,Kristoffer,Ajer,Ajer,4,2,4.5,5,0.28,0.03,0.31,5.77,289,0,0,0,5,0,0,0,0,0,0,0,14,32.6,19.2,39.0,9.1,4,0.09,0.0,0.01,0.1,1.8,1.56,377,231,261,287,1.25,0.0
87,Ethan,Brierley,Brierley,4,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,456,541,553,450,0,0
88,Nathan,Collins,Collins,4,2,4.5,12,0.53,0.01,0.54,7.56,360,0,2,0,6,0,0,0,1,0,0,1,57,136.2,2.3,84.0,22.3,4,0.13,0.0,0.0,0.13,1.89,1.5,416,141,105,190,1.0,0.0
89,Mikkel,Damsgaard,Damsgaard,4,3,5.0,7,0.23,0.37,0.60,4.67,204,0,0,1,3,0,0,0,0,0,0,0,36,41.0,58.3,46.0,14.6,2,0.1,0.0,0.16,0.26,2.06,1.32,236,146,208,484,0.88,0.44
90,Josh,Dasilva,Dasilva,4,3,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,294,593,601,636,0,0
91,Mark,Flekken,Flekken,4,1,4.5,12,0.00,0.01,0.01,7.56,360,0,0,0,6,0,0,0,0,0,22,0,72,178.8,0.0,0.0,17.8,4,0.0,5.5,0.0,0.0,1.89,1.5,367,111,103,38,1.0,0.0
92,Rico,Henry,Henry,4,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,532,473,488,531,0,0
93,Aaron,Hickey,Hickey,4,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,557,490,505,593,0,0
94,Vitaly,Janelt,Janelt,4,3,4.9,9,0.07,0.19,0.26,5.14,290,0,0,1,5,0,0,0,0,0,0,0,46,27.0,36.3,7.0,7.1,4,0.02,0.0,0.06,0.08,1.6,1.55,297,126,156,358,1.24,0.31
95,Mathias,Jensen,Jensen,4,3,5.4,9,0.10,0.46,0.56,4.17,238,0,1,0,3,0,0,0,1,0,0,1,39,38.8,84.8,5.0,12.9,3,0.04,0.0,0.17,0.21,1.58,1.13,150,131,110,433,1.13,0.0
96,Kim,Ji-soo,Ji-soo,4,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,654,449,468,343,0,0
97,Yunus Emre,Konak,Konak,4,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,506,580,589,485,0,0
98,Keane,Lewis-Potter,Lewis-Potter,4,3,5.0,6,0.08,0.06,0.14,5.36,186,0,0,0,4,0,0,0,0,0,0,0,25,20.8,18.0,30.0,6.9,2,0.04,0.0,0.03,0.07,2.59,1.94,233,176,240,518,0.97,0.0
99,Bryan,Mbeumo,Mbeumo,4,3,7.1,26,1.12,1.26,2.38,7.56,359,3,0,0,6,0,0,0,2,0,0,5,117,138.4,158.0,89.0,38.6,4,0.28,0.0,0.32,0.6,1.9,1.5,24,22,11,47,1.0,0.0
